Two for the Money,2005,Drama,122,6.2,31837
MacGruber,2010,Action,90,5.4,31832
Varsity Blues,1999,Comedy,106,6.4,31793
Black Sheep,2006,Comedy,87,5.8,31778
Under Siege 2: Dark Territory,1995,Action,100,5.4,31772
Bull Durham,1988,Comedy,108,7.1,31757
Honey,2003,Drama,94,5.2,31754
Dinosaur,2000,Animation,82,6.4,31749
The Hitcher,2007,Action,84,5.6,31724
Cabaret,1972,Drama,124,7.9,31723
Cannibal Holocaust,1980,Adventure,95,6.0,31725
He Got Game,1998,Drama,136,6.9,31720
Grave Encounters,2011,Horror,92,6.1,31722
An American Tail,1986,Animation,80,6.9,31711
Nymphomaniac: Vol. II,2013,Drama,123,6.8,31760
Whale Rider,2002,Drama,101,7.7,31673
"The Adventures of Priscilla, Queen of the Desert",1994,Comedy,104,7.5,31662
Police Academy 2: Their First Assignment,1985,Comedy,87,5.5,31658
Carriers,2009,Drama,84,6.1,31651
Friday the 13th Part 2,1981,Horror,87,6.0,31659
My Own Private Idaho,1991,Drama,104,7.1,31616
Annabelle,2014,Horror,99,5.7,31827
The Money Pit,1986,Comedy,91,6.2,31611
Swimming Pool,2003,Thriller,102,6.8,31596
Reality Bites,1994,Comedy,99,6.6,31565
Driven,2001,Action,116,4.5,31564
Miracle,2004,Drama,135,7.5,31532
Mortal Kombat: Annihilation,1997,Action,95,3.6,31522
Little Women,1994,Drama,115,7.3,31511
Flash Gordon,1980,Action,111,6.4,31485
Short Cuts,1993,Comedy,187,7.7,31468
Shadow of the Vampire,2000,Drama,92,6.9,31416
Lilya 4-Ever,2002,Crime,109,7.9,31405
Candy,2006,Drama,116,7.3,31397
Inspector Gadget,1999,Action,78,4.1,31385
Crossroads,2002,Adventure,93,3.2,31379
New Nightmare,1994,Fantasy,112,6.4,31376
Departures,2008,Drama,130,8.1,31378
Stone,2010,Drama,105,5.4,31370
Narc,2002,Crime,105,7.2,31368
The Guns of Navarone,1961,Action,158,7.6,31347
The Wedding Date,2005,Comedy,90,6.0,31337
The Hunted,2003,Action,94,6.0,31338
Forever Young,1992,Drama,102,6.2,31303
Prime,2005,Comedy,105,6.3,31299
The Three Burials of Melquiades Estrada,2005,Adventure,121,7.5,31249
Somewhere,2010,Comedy,97,6.3,31241
The Kid,2000,Comedy,104,6.0,31206
Tigerland,2000,Drama,101,7.0,31195
Black Dynamite,2009,Action,84,7.4,31174
Rob Roy,1995,Action,139,6.9,31163
The Hottie &#x26; the Nottie,2008,Comedy,91,1.9,31103
How Do You Know,2010,Comedy,121,5.3,31106
Dirty Pretty Things,2002,Crime,97,7.4,31070
The Piano Teacher,2001,Drama,131,7.4,31080
"See No Evil, Hear No Evil",1989,Action,103,6.8,31060
"Sal&#xF2;, or the 120 Days of Sodom",1975,Drama,116,6.0,31067
Murder on the Orient Express,1974,Mystery,128,7.3,31043
The Age of Innocence,1993,Drama,139,7.3,31029
Tell No One,2006,Crime,131,7.6,31019
Bachelorette,2012,Comedy,87,5.3,31021
Veronica Mars,2014,Comedy,107,6.9,31021
Stolen,2012,Action,96,5.5,30977
Deconstructing Harry,1997,Comedy,96,7.4,30970
The Natural,1984,Drama,138,7.6,30945
Timecrimes,2007,Sci-Fi,92,7.2,30954
Dogtooth,2009,Drama,94,7.2,30952
Kill the Irishman,2011,Action,106,7.2,30944
Dr. Seuss&#x27; The Cat in the Hat,2003,Adventure,82,3.8,30901
Highlander II: The Quickening,1991,Action,91,3.9,30890
To Die For,1995,Comedy,106,6.8,30889
Idle Hands,1999,Comedy,92,6.2,30841
JCVD,2008,Comedy,97,7.2,30824
Disclosure,1994,Drama,128,6.0,30792
Down by Law,1986,Comedy,107,7.9,30754
Sydney White,2007,Comedy,108,6.3,30761
Grumpy Old Men,1993,Comedy,103,6.9,30745
Cedar Rapids,2011,Comedy,87,6.3,30725
Mr. Magorium&#x27;s Wonder Emporium,2007,Comedy,93,6.2,30724
Zindagi Na Milegi Dobara,2011,Adventure,155,8.1,30696
L&#x27;Auberge Espagnole,2002,Comedy,122,7.3,30672
Big Stan,2007,Action,105,6.2,30668
Invasion of the Body Snatchers,1978,Horror,115,7.4,30666
Middle Men,2009,Comedy,105,6.5,30620
Shall We Dance,2004,Comedy,106,6.0,30621
Rising Sun,1993,Action,125,6.2,30627
Under the Tuscan Sun,2003,Comedy,113,6.7,30609
Halloween II,2009,Horror,105,4.9,30598
Last Tango in Paris,1972,Drama,129,7.2,30589
Sleeping with the Enemy,1991,Crime,99,6.1,30576
Anonymous,2011,Drama,130,6.9,30547
Cradle 2 the Grave,2003,Action,101,5.7,30541
Overboard,1987,Comedy,106,6.7,30544
The Collection,2012,Horror,82,6.1,30529
Days of Heaven,1978,Drama,94,8.0,30534
Short Term 12,2013,Drama,96,8.0,30569
The Messengers,2007,Drama,90,5.4,30513
When a Stranger Calls,2006,Horror,87,5.0,30494
Lolita,1997,Drama,137,6.9,30486
Southland Tales,2006,Comedy,145,5.5,30471
Herbie Fully Loaded,2005,Adventure,101,4.7,30474
Boy A,2007,Drama,106,7.7,30460
The Hitcher,1986,Action,97,7.3,30460
Congo,1995,Action,109,5.0,30439
Rock Star,2001,Comedy,105,6.2,30400
Nine Queens,2000,Crime,114,7.9,30378
Striptease,1996,Crime,115,4.2,30374
Arizona Dream,1992,Comedy,142,7.4,30373
Blood Work,2002,Action,110,6.4,30363
Guess Who,2005,Comedy,105,5.9,30360
History of the World: Part I,1981,Comedy,92,6.9,30355
Death at a Funeral,2010,Comedy,92,5.6,30337
Down with Love,2003,Comedy,101,6.3,30307
13,2010,Drama,91,6.1,30308
Flight of the Navigator,1986,Adventure,90,6.9,30254
Hustle &#x26; Flow,2005,Crime,116,7.4,30214
Sabotage,2014,Action,109,5.8,30270
Moonstruck,1987,Comedy,102,7.1,30202
Saving Silverman,2001,Comedy,90,5.9,30129
Sister Act 2: Back in the Habit,1993,Comedy,107,5.2,30119
Teeth,2007,Comedy,94,5.5,30119
Striking Distance,1993,Action,102,5.7,30108
The Air I Breathe,2007,Crime,95,7.0,30075
Footloose,2011,Comedy,113,5.8,30079
28 Days,2000,Comedy,103,5.9,30056
The Savages,2007,Comedy,114,7.2,30036
Stake Land,2010,Drama,98,6.6,30011
Hard Target,1993,Action,97,6.0,29992
Over the Top,1987,Action,93,5.5,29999
Kal Ho Naa Ho,2003,Comedy,186,8.1,29984
The Legend of Drunken Master,1994,Action,102,7.6,29967
Hoosiers,1986,Drama,114,7.6,29950
In the Land of Blood and Honey,2011,Drama,127,4.3,29945
The Purple Rose of Cairo,1985,Comedy,82,7.7,29941
Romy and Michele&#x27;s High School Reunion,1997,Comedy,92,6.1,29914
You Will Meet a Tall Dark Stranger,2010,Comedy,98,6.3,29899
Conviction,2010,Biography,107,7.2,29871
Ironclad,2011,Action,121,6.1,29872
Spun,2002,Comedy,101,6.8,29848
Black Death,2010,Action,102,6.4,29751
Enemy Mine,1985,Action,108,6.9,29727
House of the Dead,2003,Action,90,2.0,29684
Sinbad: Legend of the Seven Seas,2003,Animation,86,6.6,29677
Ordinary People,1980,Drama,124,7.9,29672
The Big Wedding,2013,Comedy,89,5.6,29673
Get Rich or Die Tryin&#x27;,2005,Biography,117,4.8,29644
In the Bedroom,2001,Crime,130,7.5,29591
People Like Us,2012,Drama,114,7.1,29584
Life,1999,Comedy,108,6.6,29579
Cleaner,2007,Crime,88,6.1,29569
The Ward,2010,Horror,89,5.6,29549
Glory Road,2006,Comedy,118,7.2,29551
Don 2,2011,Action,148,7.1,29538
In &#x26; Out,1997,Comedy,90,6.3,29517
Steel Magnolias,1989,Comedy,117,7.2,29500
Baby Mama,2008,Comedy,99,6.1,29484
Dr. Dolittle 2,2001,Comedy,87,4.6,29483
Teen Wolf,1985,Comedy,91,5.9,29478
Airplane II: The Sequel,1982,Comedy,85,6.0,29480
The Big Year,2011,Comedy,100,6.2,29470
One for the Money,2012,Action,91,5.3,29464
Gone,2012,Drama,94,5.9,29456
The Joneses,2009,Comedy,96,6.5,29451
Chakde! India,2007,Drama,153,8.5,29467
Better Off Dead...,1985,Comedy,97,7.3,29445
Casualties of War,1989,Drama,113,7.0,29432
A Nightmare on Elm Street 4: The Dream Master,1988,Horror,93,5.6,29413
Severance,2006,Comedy,96,6.6,29413
The Transformers: The Movie,1986,Animation,84,7.4,29382
Wyatt Earp,1994,Action,191,6.6,29379
Clash of the Titans,1981,Adventure,118,6.9,29369
The Rocker,2008,Comedy,102,6.2,29351
Naked Lunch,1991,Drama,115,7.1,29331
The Poseidon Adventure,1972,Action,117,7.1,29320
Invasion of the Body Snatchers,1956,Horror,80,7.8,29300
Trust,2010,Drama,106,7.0,29305
Deception,2008,Crime,107,6.0,29268
Three Days of the Condor,1975,Mystery,117,7.5,29251
Defendor,2009,Comedy,101,6.9,29242
Radio,2003,Biography,109,6.9,29232
Ladyhawke,1985,Adventure,121,7.0,29225
Forbidden Planet,1956,Action,98,7.7,29211
Confidence,2003,Crime,97,6.7,29190
Spies Like Us,1985,Adventure,102,6.3,29153
From Here to Eternity,1953,Drama,118,7.8,29124
Cat on a Hot Tin Roof,1958,Drama,108,8.1,29127
This Boy&#x27;s Life,1993,Biography,115,7.3,29110
High Plains Drifter,1973,Western,105,7.6,29104
Hope Springs,2012,Comedy,100,6.3,29107
Superman IV: The Quest for Peace,1987,Action,93,3.6,29095
Kelly&#x27;s Heroes,1970,Action,144,7.7,29096
Manos: The Hands of Fate,1966,Horror,74,1.9,29087
Ginger Snaps,2000,Drama,108,6.8,29081
Howard the Duck,1986,Action,110,4.5,29038
Trespass,2011,Crime,91,5.3,29036
A Goofy Movie,1995,Animation,78,6.8,29023
The Libertine,2004,Drama,114,6.4,29016
Marnie,1964,Drama,130,7.2,29009
Dragonfly,2002,Drama,104,6.0,28982
North Country,2005,Drama,126,7.3,28979
Romper Stomper,1992,Crime,94,6.8,28973
Frances Ha,2012,Comedy,86,7.5,28964
The Ringer,2005,Comedy,94,5.8,28928
Kickboxer,1989,Action,97,6.3,28915
License to Wed,2007,Comedy,91,5.2,28900
Repulsion,1965,Horror,105,7.8,28875
Me and You and Everyone We Know,2005,Comedy,91,7.4,28845
The Horse Whisperer,1998,Drama,170,6.5,28834
Children of the Corn,1984,Horror,92,5.6,28831
The Invisible,2007,Crime,102,6.3,28818
Stuart Little 2,2002,Animation,77,5.4,28813
Texas Chainsaw 3D,2013,Horror,92,4.8,28813
BloodRayne,2005,Action,95,2.8,28798
Happy-Go-Lucky,2008,Comedy,118,7.0,28768
Sleeper,1973,Comedy,89,7.3,28772
Summer of Sam,1999,Crime,142,6.6,28764
Soul Surfer,2011,Biography,106,7.1,28769
Scanners,1981,Horror,103,6.8,28751
Mr. Woodcock,2007,Comedy,87,5.1,28739
Les Mis&#xE9;rables,1998,Crime,134,7.5,28739
The River Wild,1994,Action,108,6.3,28734
G-Force,2009,Action,88,5.1,28713
Fahrenheit 451,1966,Drama,112,7.2,28710
True Grit,1969,Adventure,128,7.4,28676
Tae Guk Gi: The Brotherhood of War,2004,Action,140,8.2,28677
The Battle of Algiers,1966,Crime,121,8.2,28651
RoboCop 3,1993,Action,104,3.8,28652
The Little Rascals,1994,Comedy,82,6.2,28630
Dil Chahta Hai,2001,Comedy,183,8.5,28660
Flashdance,1983,Drama,95,6.0,28615
Because I Said So,2007,Comedy,102,5.5,28607
Spread,2009,Comedy,97,5.9,28598
Nurse Betty,2000,Comedy,110,6.3,28588
Chopper,2000,Biography,94,7.2,28571
Whiteout,2009,Action,101,5.5,28556
Hollywood Homicide,2003,Action,116,5.3,28545
Midnight in the Garden of Good and Evil,1997,Crime,155,6.6,28527
Dilwale Dulhania Le Jayenge,1995,Comedy,189,8.4,28498
Money Train,1995,Action,110,5.5,28453
Nick of Time,1995,Action,90,6.3,28415
Buffy the Vampire Slayer,1992,Action,86,5.5,28409
The Tale of Despereaux,2008,Adventure,93,6.1,28369
Don&#x27;t Look Now,1973,Drama,110,7.4,28357
Starman,1984,Adventure,115,7.0,28298
In a Better World,2010,Drama,119,7.7,28289
Arthur Christmas,2011,Animation,97,7.1,28276
Anna and the King,1999,Drama,148,6.7,28235
All About Steve,2009,Comedy,99,4.8,28215
Detroit Rock City,1999,Comedy,95,6.8,28197
Orgazmo,1997,Comedy,94,6.2,28175
Maria Full of Grace,2004,Crime,101,7.5,28164
A Serbian Film,2010,Horror,104,5.4,28167
Adam&#x27;s Apples,2005,Comedy,94,7.9,28129
The Tournament,2009,Action,95,6.1,28114
Porky&#x27;s,1982,Comedy,94,6.1,28108
Turistas,2006,Horror,93,5.3,28103
The First Time,2012,Comedy,95,7.0,28128
The Curse of the Jade Scorpion,2001,Comedy,103,6.8,28090
Smokey and the Bandit,1977,Action,96,6.8,28073
Taxi,2004,Action,97,4.3,28043
Reindeer Games,2000,Action,104,5.7,27966
Of Mice and Men,1992,Drama,115,7.6,27957
Stop! Or My Mom Will Shoot,1992,Action,87,3.9,27931
Undercover Brother,2002,Action,86,5.8,27921
Vampire Academy,2014,Action,104,5.6,27909
A Haunted House,2013,Comedy,86,5.0,27830
Think Like a Man,2012,Comedy,122,6.6,27821
Hearts in Atlantis,2001,Drama,101,6.9,27773
A Life Less Ordinary,1997,Comedy,103,6.4,27759
Fear,1996,Drama,97,6.2,27739
Homeward Bound: The Incredible Journey,1993,Adventure,84,6.9,27722
The Colony,2013,Action,95,5.3,27712
Old Dogs,2009,Comedy,88,5.3,27705
The Muppet Christmas Carol,1992,Comedy,85,7.7,27677
Planes,2013,Animation,91,5.7,27669
Hamlet,1996,Drama,242,7.8,27610
Wild Child,2008,Comedy,98,6.1,27601
Mickey Blue Eyes,1999,Comedy,102,5.8,27563
The Water Horse,2007,Adventure,112,6.5,27560
The Chaser,2008,Thriller,125,7.9,27563
Honey I Blew Up the Kid,1992,Adventure,89,4.7,27552
Mr. Holland&#x27;s Opus,1995,Drama,143,7.3,27546
The Devil Inside,2012,Horror,83,4.1,27540
Raising Helen,2004,Comedy,119,6.0,27540
Igby Goes Down,2002,Comedy,98,7.0,27486
"Lust, Caution",2007,Drama,157,7.6,27471
Meet Dave,2008,Adventure,90,4.9,27467
Day Watch,2006,Action,132,6.6,27423
Basic Instinct 2,2006,Crime,114,4.2,27422
Roxanne,1987,Comedy,107,6.6,27384
Hannah Montana: The Movie,2009,Comedy,102,4.0,27372
Piranha 3DD,2012,Comedy,83,3.8,27374
The Last Picture Show,1971,Drama,118,8.1,27374
Scooby-Doo 2: Monsters Unleashed,2004,Animation,93,4.9,27373
On the Road,2012,Adventure,124,6.1,27344
Plan 9 from Outer Space,1959,Action,79,3.9,27336
Mighty Aphrodite,1995,Comedy,95,7.1,27327
Bringing Down the House,2003,Comedy,105,5.5,27322
World&#x27;s Greatest Dad,2009,Comedy,99,7.0,27240
Small Time Crooks,2000,Comedy,94,6.7,27237
The Cooler,2003,Drama,101,7.0,27218
Cyrus,2010,Comedy,91,6.3,27212
Beneath the Planet of the Apes,1970,Action,95,6.1,27201
Gridiron Gang,2006,Crime,125,6.9,27183
Deadfall,2012,Crime,95,6.3,27190
Coco Before Chanel,2009,Biography,105,6.7,27162
It&#x27;s a Boy Girl Thing,2006,Comedy,95,6.4,27153
The First Wives Club,1996,Comedy,103,6.1,27147
The Santa Clause 2,2002,Comedy,104,5.5,27140
Shutter,2004,Horror,97,7.1,27096
The Wages of Fear,1953,Adventure,131,8.3,27093
Hollywoodland,2006,Biography,126,6.6,27084
The Pink Panther 2,2009,Adventure,92,5.5,27078
Spider,2002,Drama,98,6.9,27066
The Damned United,2009,Biography,98,7.6,27062
A Hard Day&#x27;s Night,1964,Comedy,87,7.7,27016
Shattered Glass,2003,Drama,94,7.3,26999
The Divide,2011,Drama,112,5.8,27003
The Enforcer,1976,Action,96,6.8,26980
The Nines,2007,Drama,100,6.4,26955
Broken Embraces,2009,Drama,127,7.2,26957
Mr. Peabody &#x26; Sherman,2014,Animation,92,7.0,26928
Ju-on: The Grudge,2002,Horror,92,6.7,26845
The Fog,2005,Horror,100,3.6,26832
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,Comedy,88,6.8,26819
Kicking &#x26; Screaming,2005,Comedy,95,5.5,26809
The Ant Bully,2006,Animation,88,5.9,26799
Evil,2003,Drama,113,7.8,26754
Nothing But the Truth,2008,Drama,108,7.2,26766
The Tall Man,2012,Crime,106,6.0,26755
Police Academy 3: Back in Training,1986,Comedy,83,5.1,26732
Night of the Living Dead,1990,Horror,92,6.9,26725
Happy Feet Two,2011,Animation,100,5.9,26688
Evita,1996,Biography,135,6.3,26688
"The Karate Kid, Part III",1989,Action,112,4.9,26683
Bully,2001,Crime,115,7.0,26652
Sea of Love,1989,Crime,113,6.8,26648
The Haunted Mansion,2003,Comedy,99,4.9,26652
Fred Claus,2007,Comedy,116,5.6,26634
Drumline,2002,Comedy,118,5.6,26633
Private Parts,1997,Biography,109,6.8,26620
The Believer,2001,Drama,102,7.3,26623
Jaws: The Revenge,1987,Horror,89,2.8,26601
Taxi 3,2003,Action,84,5.7,26597
The Messenger,2009,Drama,113,7.2,26584
Zelig,1983,Comedy,79,7.8,26584
Birth,2004,Drama,100,6.0,26573
Everyone Says I Love You,1996,Comedy,101,6.8,26568
The Merchant of Venice,2004,Drama,138,7.1,26556
Vegas Vacation,1997,Comedy,93,5.9,26535
Police Academy 4: Citizens on Patrol,1987,Comedy,88,4.6,26524
The Great Mouse Detective,1986,Animation,74,7.2,26528
Big Momma&#x27;s House 2,2006,Comedy,99,4.5,26511
1,2014,Action,170,9.0,26540
High Crimes,2002,Crime,115,6.3,26491
Diary of a Wimpy Kid,2010,Comedy,94,6.2,26490
Asterix and Obelix vs. Caesar,1999,Adventure,109,5.8,26457
Book of Shadows: Blair Witch 2,2000,Horror,90,4.0,26436
The New Guy,2002,Comedy,88,5.8,26416
Withnail &#x26; I,1987,Comedy,107,7.9,26416
Nine Months,1995,Comedy,103,5.4,26403
The Prince and Me,2004,Comedy,111,5.9,26405
The Protector,2005,Action,108,7.1,26384
Kon-Tiki,2012,Adventure,118,7.3,26384
Choke,2008,Comedy,92,6.5,26376
Dead Calm,1989,Thriller,96,6.8,26327
Baby&#x27;s Day Out,1994,Adventure,99,5.8,26323
After.Life,2009,Drama,104,6.0,26305
The Italian Job,1969,Action,99,7.4,26303
The Return,2003,Drama,105,8.1,26301
Encino Man,1992,Comedy,88,5.6,26277
Oliver &#x26; Company,1988,Animation,74,6.7,26282
Assault on Precinct 13,1976,Action,91,7.4,26245
Beverly Hills Ninja,1997,Action,88,5.4,26241
Kahaani,2012,Drama,122,8.3,26253
Child&#x27;s Play 2,1990,Horror,84,5.6,26231
Apt Pupil,1998,Drama,111,6.7,26223
Deliver Us from Evil,2014,Horror,118,6.3,26378
The Dead Pool,1988,Action,91,6.3,26211
Sabrina,1995,Comedy,127,6.2,26205
Spice World,1997,Comedy,93,3.3,26197
Gallipoli,1981,Adventure,110,7.5,26189
Dumb and Dumberer: When Harry Met Lloyd,2003,Comedy,85,3.4,26226
The Class,2008,Drama,128,7.5,26174
Fiddler on the Roof,1971,Drama,181,8.0,26154
The Party,1968,Comedy,99,7.6,26144
Exorcist: The Beginning,2004,Horror,114,5.1,26140
Bird on a Wire,1990,Action,110,5.8,26140
Sex and Lucia,2001,Drama,128,7.3,26135
Black Knight,2001,Adventure,95,4.7,26123
Central Station,1998,Drama,113,8.0,26117
Chennai Express,2013,Action,141,6.1,26131
Frenzy,1972,Thriller,116,7.5,26029
Thirst,2009,Drama,133,7.2,26017
Bulletproof,1996,Action,84,5.8,26005
The Towering Inferno,1974,Action,165,6.9,26002
Femme Fatale,2002,Crime,114,6.3,25986
Ravenous,1999,Horror,101,7.1,25985
Mean Machine,2001,Comedy,99,6.5,25979
Sudden Impact,1983,Action,117,6.6,25890
Ra.One,2011,Action,156,4.9,25877
Zulu,1964,Drama,138,7.8,25824
Heist,2001,Action,109,6.6,25820
Two Lovers,2008,Drama,110,7.1,25818
Bullets Over Broadway,1994,Comedy,98,7.5,25819
Keith,2008,Drama,93,7.6,25820
The Shipping News,2001,Drama,111,6.8,25792
Wild Target,2010,Action,98,6.9,25776
Black Sheep,1996,Comedy,87,6.2,25760
Friday the 13th Part III,1982,Horror,95,5.6,25748
A Thousand Words,2012,Comedy,91,5.9,25752
Did You Hear About the Morgans?,2009,Comedy,103,4.7,25745
The Guilt Trip,2012,Comedy,95,5.8,25722
Freddy&#x27;s Dead: The Final Nightmare,1991,Comedy,89,4.9,25715
Winter&#x27;s Tale,2014,Drama,118,6.2,25754
Hit and Run,2012,Action,100,6.1,25711
Leatherheads,2008,Comedy,114,6.0,25693
East of Eden,1955,Drama,115,8.0,25671
The Day of the Jackal,1973,Crime,143,7.8,25671
Adam,2009,Drama,99,7.3,25664
The Last Legion,2007,Action,102,5.4,25618
The Four Feathers,2002,Adventure,132,6.5,25570
Thick as Thieves,2009,Action,104,6.0,25550
Enough,2002,Crime,115,5.5,25551
Captain Corelli&#x27;s Mandolin,2001,Drama,131,5.9,25537
The Butterfly Effect 2,2006,Drama,92,4.4,25538
The Crucible,1996,Drama,124,6.8,25525
Presumed Innocent,1990,Crime,127,6.9,25530
54,1998,Drama,93,5.7,25510
The Girl Who Leapt Through Time,2006,Animation,98,7.9,25492
Balto,1995,Animation,78,7.0,25477
Dungeons &#x26; Dragons,2000,Action,107,3.6,25464
Big Fat Liar,2002,Adventure,88,5.4,25460
In the Land of Women,2007,Comedy,97,6.6,25452
The Way of the Gun,2000,Action,119,6.7,25437
The Cave,2005,Action,97,5.0,25419
Red Sonja,1985,Action,89,4.9,25405
Hellbound: Hellraiser II,1988,Horror,97,6.5,25397
So I Married an Axe Murderer,1993,Comedy,93,6.4,25371
The Hand That Rocks the Cradle,1992,Drama,110,6.5,25343
What Ever Happened to Baby Jane?,1962,Drama,134,8.1,25340
Spy Hard,1996,Comedy,81,5.2,25332
The Killer Inside Me,2010,Crime,109,6.2,25335
Chasing Liberty,2004,Comedy,111,6.1,25320
Red Tails,2012,Action,125,5.9,25309
"It&#x27;s a Mad, Mad, Mad, Mad World",1963,Action,205,7.6,25304
Wasabi,2001,Action,94,6.6,25313
Bad Lieutenant,1992,Crime,96,7.1,25281
Bandidas,2006,Action,93,5.7,25264
The Baader Meinhof Complex,2008,Action,150,7.4,25269
Slap Shot,1977,Comedy,123,7.4,25260
Dracula: Dead and Loving It,1995,Comedy,88,5.7,25255
Bachelor Party,1984,Comedy,105,6.2,25255
The Roommate,2011,Drama,91,4.8,25248
Chaos Theory,2008,Comedy,87,6.8,25237
Smoke,1995,Comedy,112,7.5,25209
Man of the Year,2006,Comedy,115,6.2,25184
The Dinner Game,1998,Comedy,80,7.7,25181
Cypher,2002,Mystery,95,6.9,25176
The Wackness,2008,Comedy,99,7.0,25170
Keeping Mum,2005,Comedy,99,6.8,25142
Uptown Girls,2003,Comedy,92,6.0,25142
Greenberg,2010,Comedy,107,6.1,25133
Drop Dead Gorgeous,1999,Comedy,97,6.5,25125
The Good Son,1993,Drama,87,6.3,25125
Brewster&#x27;s Millions,1985,Comedy,97,6.4,25117
Nim&#x27;s Island,2008,Adventure,96,6.0,25114
Welcome to the Sticks,2008,Comedy,106,7.1,25098
Exit Wounds,2001,Action,101,5.5,25090
The Woodsman,2004,Drama,87,7.3,25057
The Phantom,1996,Action,100,4.9,25047
Message in a Bottle,1999,Drama,131,6.1,25047
Bug,2006,Horror,102,6.0,25041
A Room with a View,1985,Drama,117,7.4,25058
Spartan,2004,Action,106,6.6,25018
Nowhere Boy,2009,Biography,98,7.2,25002
Dolores Claiborne,1995,Crime,132,7.4,24996
Monte Carlo,2011,Adventure,109,5.8,25005
Amarcord,1973,Comedy,123,8.0,24973
Find Me Guilty,2006,Biography,125,7.1,24974
The Lawnmower Man,1992,Horror,107,5.3,24959
The Last Starfighter,1984,Action,101,6.7,24949
City Island,2009,Comedy,104,7.4,24931
Nine 1/2 Weeks,1986,Drama,117,5.8,24930
Cowboy Bebop: The Movie,2001,Animation,115,7.9,24906
Heartbreak Ridge,1986,Action,130,6.8,24884
Soul Kitchen,2009,Comedy,99,7.3,24867
Waar,2013,Action,130,8.9,24866
Dracula 2000,2000,Horror,99,4.9,24860
The Salton Sea,2002,Crime,103,7.2,24851
Another 48 Hrs.,1990,Action,93,5.7,24848
Creepshow,1982,Comedy,120,6.8,24790
Shane,1953,Drama,118,7.7,24785
One Night at McCool&#x27;s,2001,Comedy,93,6.1,24718
Up in Smoke,1978,Comedy,86,7.0,24710
Joe Versus the Volcano,1990,Comedy,102,5.6,24706
The Descent: Part 2,2009,Adventure,94,5.8,24710
Aquamarine,2006,Comedy,104,5.2,24693
The Past,2013,Drama,130,7.9,24703
Shortbus,2006,Comedy,101,6.6,24674
Seed of Chucky,2004,Comedy,87,4.9,24652
Prom Night,2008,Horror,88,3.8,24619
School for Scoundrels,2006,Comedy,100,5.9,24611
Where the Heart Is,2000,Comedy,120,6.8,24600
The Missing,2003,Adventure,137,6.5,24601
The Hunter,2011,Adventure,102,6.8,24600
Man Bites Dog,1992,Comedy,95,7.6,24576
Gangs of Wasseypur,2012,Action,320,8.6,24588
Son of Rambow,2007,Action,96,7.1,24557
The Final Cut,2004,Action,95,6.2,24550
Dead Ringers,1988,Drama,116,7.4,24548
The Cold Light of Day,2012,Action,93,4.9,24549
Halloween 4: The Return of Michael Myers,1988,Horror,88,5.9,24537
Alvin and the Chipmunks: The Squeakquel,2009,Animation,88,4.4,24536
Dhoom: 3,2013,Action,172,5.7,24522
Muriel&#x27;s Wedding,1994,Comedy,106,7.2,24503
Silverado,1985,Action,133,7.2,24501
Che: Part Two,2008,Biography,135,6.9,24482
Instinct,1999,Drama,126,6.5,24468
The Spy Next Door,2010,Action,94,5.4,24454
Throw Momma from the Train,1987,Comedy,88,6.2,24432
The Illusionist,2010,Animation,80,7.5,24436
Into the Storm,2014,Action,89,6.0,24750
Alex Cross,2012,Action,101,5.1,24394
Secrets &#x26; Lies,1996,Drama,142,8.0,24389
Fools Rush In,1997,Comedy,109,6.0,24362
Velvet Goldmine,1998,Drama,124,7.0,24344
Belle de Jour,1967,Drama,101,7.8,24341
The Bandit,1996,Crime,128,8.7,24337
Notorious,2009,Biography,122,6.6,24307
Tooth Fairy,2010,Comedy,101,5.0,24301
Sweet and Lowdown,1999,Comedy,95,7.3,24265
Caligula,1979,Adult,156,5.2,24264
2 Days in Paris,2007,Comedy,96,6.9,24247
Peggy Sue Got Married,1986,Comedy,103,6.3,24240
Fighting,2009,Action,105,5.5,24221
The Red Violin,1998,Drama,130,7.8,24206
A Nightmare on Elm Street 5: The Dream Child,1989,Horror,89,5.1,24205
Le Samoura&#xEF;,1967,Crime,105,8.2,24204
Inside,2007,Horror,82,6.9,24207
Guess Who&#x27;s Coming to Dinner,1967,Drama,108,7.8,24206
Toys,1992,Comedy,118,5.0,24176
Rumble in the Bronx,1995,Action,104,6.7,24175
The Skulls,2000,Crime,106,5.5,24170
The Sweet Hereafter,1997,Drama,112,7.7,24165
Halloween III: Season of the Witch,1982,Horror,98,4.4,24169
Envy,2004,Comedy,99,4.7,24162
Pok&#xE9;mon: The First Movie - Mewtwo Strikes Back,1998,Animation,96,5.6,24155
Boat Trip,2002,Comedy,94,4.8,24150
Veer-Zaara,2004,Drama,192,7.9,24156
C.R.A.Z.Y.,2005,Comedy,127,8.0,24122
Sophie&#x27;s Choice,1982,Drama,150,7.7,24117
Jaws 3-D,1983,Horror,99,3.5,24103
I Give It a Year,2013,Comedy,97,5.8,24107
Melinda and Melinda,2004,Comedy,99,6.5,24109
Hard Rain,1998,Action,97,5.8,24099
The Amityville Horror,1979,Drama,117,6.2,24058
G.O.R.A.,2004,Adventure,127,7.9,24051
The Secret Garden,1993,Drama,101,7.3,24014
