name	year	genre	runtime	rating	num_votes	img_src	revenue	director	actor1	actor2	actor3	rated
hyde park on hudson	2012	Biography	94	5.8	7828	http://ia.media-imdb.com/images/M/MV5BNjU1MzU3Nzc4OF5BMl5BanBnXkFtZTcwOTk5NDI4Nw@@._V1._SX54_CR0,0,54,74_.jpg	6370000	Roger Michell	Bill Murray	Laura Linney	Olivia Williams	R
shirley valentine	1989	Comedy	108	7.2	4665	http://ia.media-imdb.com/images/M/MV5BMTgzNTc1NjMwM15BMl5BanBnXkFtZTcwMzQ3NjI0MQ@@._V1._SX54_CR0,0,54,74_.jpg	6350000	Lewis Gilbert	Pauline Collins	Tom Conti	Julia McKenzie	R
most wanted	1997	Action	99	5.5	4571	http://ia.media-imdb.com/images/M/MV5BMTc1MzExNTE0OF5BMl5BanBnXkFtZTcwNTA1NjkxMQ@@._V1._SX54_CR0,0,54,74_.jpg	6320000	David Hogan	Keenen Ivory Wayans	Jon Voight	Robert Kotecki	R
affliction	1997	Drama	114	7	10786	http://ia.media-imdb.com/images/M/MV5BMTY0NDc0NDMzN15BMl5BanBnXkFtZTcwOTU0NjcyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6300000	Paul Schrader	Nick Nolte	Sissy Spacek	James Coburn	R
the jacket	2005	Drama	103	7.1	82179	http://ia.media-imdb.com/images/M/MV5BMTUyMjEwNjE4M15BMl5BanBnXkFtZTcwNzQ5MDgyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6300000	John Maybury	Adrien Brody	Keira Knightley	Daniel Craig	R
what planet are you from?	2000	Comedy	105	5.6	7512	http://ia.media-imdb.com/images/M/MV5BMTM4ODgzNDU2OF5BMl5BanBnXkFtZTYwMjI1Njc2._V1._SX54_CR0,0,54,74_.jpg	6290000	Mike Nichols	Garry Shandling	Annette Bening	John Goodman	R
the gods must be crazy ii	1989	Comedy	98	6.7	10816	http://ia.media-imdb.com/images/M/MV5BMTIzNjY1MjY1OF5BMl5BanBnXkFtZTcwOTExODUyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6290000	Jamie Uys	N!xau	Lena Farugia	Hans Strydom	PG
ed	1996	Comedy	94	2.5	6341	http://ia.media-imdb.com/images/M/MV5BMTI0MjU2NDUxNV5BMl5BanBnXkFtZTcwNzIyMDIyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6290000	Bill CouturiÃ©	Matt LeBlanc	Jayne Brook	Gene Ross	PG
rambling rose	1991	Drama	112	6.7	3663	http://ia.media-imdb.com/images/M/MV5BMTA1ODU0OTgwNTReQTJeQWpwZ15BbWU3MDI0NjE2MjE@._V1._SX54_CR0,0,54,74_.jpg	6270000	Martha Coolidge	Laura Dern	Robert Duvall	Diane Ladd	R
the house of the spirits	1993	Drama	140	6.9	14861	http://ia.media-imdb.com/images/M/MV5BMTg2NTYxMjE2N15BMl5BanBnXkFtZTcwMDY2MjQyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6270000	Bille August	Jeremy Irons	Meryl Streep	Maria Conchita Alonso	R
music box	1989	Drama	124	7.3	4492	http://ia.media-imdb.com/images/M/MV5BNTg0MTQ4MDA2NF5BMl5BanBnXkFtZTcwNjQ2MzIyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6260000	Costa-Gavras	Jessica Lange	Armin Mueller-Stahl	Frederic Forrest	PG_13
all is lost	2013	Action	106	6.9	45039	http://ia.media-imdb.com/images/M/MV5BMjI0MzIyMjU1N15BMl5BanBnXkFtZTgwOTk1MjQxMDE@._V1._SX54_CR0,0,54,74_.jpg	6260000	J.C. Chandor	Robert Redford	NULL	NULL	PG_13
dick	1999	Comedy	94	6.1	15072	http://ia.media-imdb.com/images/M/MV5BMTU4NzI5MDc4MF5BMl5BanBnXkFtZTgwMjgxNjU1MDE@._V1._SX54_CR0,0,54,74_.jpg	6240000	Andrew Fleming	Kirsten Dunst	Michelle Williams	Dan Hedaya	PG_13
mambo italiano	2003	Comedy	88	6.8	5050	http://ia.media-imdb.com/images/M/MV5BNDk1Mzk3NjYxOF5BMl5BanBnXkFtZTcwMjAzMDUyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6240000	Ãmile Gaudreault	Luke Kirby	Peter Miller	Ginette Reno	R
night and the city	1950	Crime	101	8	6611	http://ia.media-imdb.com/images/M/MV5BMTI1MTc1NzIzNF5BMl5BanBnXkFtZTcwMjAxODcyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6200000	Irwin Winkler	Robert De Niro	Jessica Lange	Cliff Gorman	R
night and the city	1992	Crime	105	5.9	3383	http://ia.media-imdb.com/images/M/MV5BMTM5MzU3MDU3OF5BMl5BanBnXkFtZTcwNDA0NDMzMQ@@._V1._SX54_CR0,0,54,74_.jpg	6200000	Irwin Winkler	Robert De Niro	Jessica Lange	Cliff Gorman	R
topsy-turvy	1999	Biography	160	7.4	9056	http://ia.media-imdb.com/images/M/MV5BMTQ0NjM2OTk2Ml5BMl5BanBnXkFtZTcwOTE3NjI2NA@@._V1._SX54_CR0,0,54,74_.jpg	6200000	Mike Leigh	Jim Broadbent	Allan Corduner	Dexter Fletcher	R
ghost world	2001	Comedy	111	7.5	86257	http://ia.media-imdb.com/images/M/MV5BNjkyNTgyNzUxOF5BMl5BanBnXkFtZTYwNjQ5Mjg5._V1._SX54_CR0,0,54,74_.jpg	6200000	Terry Zwigoff	Steve Buscemi	Thora Birch	Scarlett Johansson	R
croupier	1998	Crime	94	7.2	14091	http://ia.media-imdb.com/images/M/MV5BMTk3MzAyOTUxNl5BMl5BanBnXkFtZTcwMDYxNTEzMQ@@._V1._SX54_CR0,0,54,74_.jpg	6200000	Mike Hodges	Clive Owen	Nick Reding	Nicholas Ball	UNRATED
the straight story	1999	Biography	112	8	57244	http://ia.media-imdb.com/images/M/MV5BMTMzNDYyNjQ5NV5BMl5BanBnXkFtZTYwNTk4NjA5._V1._SX54_CR0,0,54,74_.jpg	6200000	David Lynch	Richard Farnsworth	Sissy Spacek	Jane Galloway Heitz	G
braddock: missing in action iii	1988	Action	101	4.5	3686	http://ia.media-imdb.com/images/M/MV5BMTMxODI3NjYxMl5BMl5BanBnXkFtZTcwNTc0MjEyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6190000	Aaron Norris	Chuck Norris	Aki Aleong	Roland Harrah III	R
tell no one	2006	Crime	131	7.6	31379	http://ia.media-imdb.com/images/M/MV5BMjA1NDcyMzY1Ml5BMl5BanBnXkFtZTcwNjc1MDY3MQ@@._V1._SX54_CR0,0,54,74_.jpg	6180000	Guillaume Canet	FranÃ§ois Cluzet	Marie-JosÃ©e Croze	AndrÃ© Dussollier	UNRATED
nowhere in africa	2001	Biography	141	7.7	9840	http://ia.media-imdb.com/images/M/MV5BMTc5MjYyMTcyM15BMl5BanBnXkFtZTcwMDU1NzAyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6170000	Caroline Link	Juliane KÃ¶hler	Merab Ninidze	Matthias Habich	R
a very long engagement	2004	Drama	133	7.7	57405	http://ia.media-imdb.com/images/M/MV5BMTA3OTg2NDQzODdeQTJeQWpwZ15BbWU3MDMyNjAwMzM@._V1._SX54_CR0,0,54,74_.jpg	6170000	Jean-Pierre Jeunet	Audrey Tautou	Gaspard Ulliel	Jodie Foster	R
rabbit-proof fence	2002	Adventure	94	7.5	21463	http://ia.media-imdb.com/images/M/MV5BMTgwMTQ1Mzg3OV5BMl5BanBnXkFtZTcwMTgyNDAwMQ@@._V1._SX54_CR0,0,54,74_.jpg	6170000	Phillip Noyce	Everlyn Sampi	Tianna Sansbury	Kenneth Branagh	TV_PG
uhf	1989	Comedy	97	7	19653	http://ia.media-imdb.com/images/M/MV5BMTAzMjE2NDg5NjZeQTJeQWpwZ15BbWU3MDAzNzI4NzQ@._V1._SX54_CR0,0,54,74_.jpg	6160000	Jay Levey	'Weird Al' Yankovic	Victoria Jackson	Kevin McCarthy	PG_13
barton fink	1991	Drama	116	7.7	75735	http://ia.media-imdb.com/images/M/MV5BMTI2NTkxNDc1OV5BMl5BanBnXkFtZTYwMjA2NTk5._V1._SX54_CR0,0,54,74_.jpg	6150000	Joel Coen	John Turturro	John Goodman	Judy Davis	R
beyond the sea	2004	Biography	118	6.7	11637	http://ia.media-imdb.com/images/M/MV5BMTY2MzI0ODE3NF5BMl5BanBnXkFtZTYwODI4NDM3._V1._SX54_CR0,0,54,74_.jpg	6140000	Kevin Spacey	Kevin Spacey	Kate Bosworth	John Goodman	TV_14
the last seduction	1994	Crime	110	7.1	13503	http://ia.media-imdb.com/images/M/MV5BOTQwNDI3NzAzNV5BMl5BanBnXkFtZTcwNjAwODMyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6140000	John Dahl	Linda Fiorentino	Peter Berg	Bill Pullman	R
chasing papi	2003	Comedy	80	4.7	3198	http://ia.media-imdb.com/images/M/MV5BMTc4NTIxMTYwNF5BMl5BanBnXkFtZTYwOTEzNTk5._V1._SX54_CR0,0,54,74_.jpg	6130000	Linda Mendoza	Eduardo VerÃ¡stegui	Roselyn Sanchez	SofÃ­a Vergara	PG
almost heroes	1998	Adventure	90	5.7	11840	http://ia.media-imdb.com/images/M/MV5BMTM4NDY3MDI5Nl5BMl5BanBnXkFtZTcwMzI3OTkyMQ@@._V1._SY74_CR2,0,54,74_.jpg	6110000	Christopher Guest	Chris Farley	Matthew Perry	Bokeem Woodbine	PG_13
impostor	2001	Drama	95	6.2	18541	http://ia.media-imdb.com/images/M/MV5BMTQ2NDk5MDgxOF5BMl5BanBnXkFtZTcwMDA2MzMyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6110000	Gary Fleder	Shane Brolly	Vincent D'Onofrio	Gary Sinise	R
short cuts	1993	Comedy	187	7.7	31624	http://ia.media-imdb.com/images/M/MV5BMTM1MDc2ODQyM15BMl5BanBnXkFtZTcwODU4MjY5MQ@@._V1._SX54_CR0,0,54,74_.jpg	6110000	Robert Altman	Andie MacDowell	Julianne Moore	Tim Robbins	R
coco before chanel	2009	Biography	105	6.7	27406	http://ia.media-imdb.com/images/M/MV5BMTA0NjYzMzQxNzBeQTJeQWpwZ15BbWU3MDI2MDA0ODI@._V1._SX54_CR0,0,54,74_.jpg	6110000	Anne Fontaine	Audrey Tautou	BenoÃ®t Poelvoorde	Alessandro Nivola	PG_13
the secret of roan inish	1994	Drama	103	7.5	5471	http://ia.media-imdb.com/images/M/MV5BNTM5OTczMTE4N15BMl5BanBnXkFtZTcwNDE3MTQyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6100000	John Sayles	Jeni Courtney	Eileen Colgan	Mick Lally	PG
kull the conqueror	1997	Fantasy	95	4.8	6012	http://ia.media-imdb.com/images/M/MV5BMjE4MzU5MjMyNF5BMl5BanBnXkFtZTYwOTUzMjc4._V1._SX54_CR0,0,54,74_.jpg	6090000	John Nicolella	Kevin Sorbo	Tia Carrere	Thomas Ian Griffith	PG_13
the family stone	2005	Comedy	103	6.3	43126	http://ia.media-imdb.com/images/M/MV5BNTkwMjM4MjMxMV5BMl5BanBnXkFtZTcwNjM1OTQzMQ@@._V1._SX54_CR0,0,54,74_.jpg	6060000	Thomas Bezucha	Dermot Mulroney	Sarah Jessica Parker	Claire Danes	PG_13
the way of the gun	2000	Action	119	6.7	25531	http://ia.media-imdb.com/images/M/MV5BMTc0MjAwNTExNV5BMl5BanBnXkFtZTcwNzI4NjEyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6050000	Christopher McQuarrie	Ryan Phillippe	Benicio Del Toro	Juliette Lewis	R
deuces wild	2002	Action	96	5.6	5794	http://ia.media-imdb.com/images/M/MV5BOTM2MzAzMjgyMV5BMl5BanBnXkFtZTYwNzA5ODc2._V1._SY74_CR0,0,54,74_.jpg	6040000	Scott Kalvert	Stephen Dorff	Brad Renfro	Fairuza Balk	R
american splendor	2003	Biography	101	7.5	38945	http://ia.media-imdb.com/images/M/MV5BMjA0MjYxNjY1MV5BMl5BanBnXkFtZTcwNDkwMjAwMQ@@._V1._SX54_CR0,0,54,74_.jpg	6e+06	Shari Springer Berman	Robert Pulcini	Paul Giamatti	Shari Springer Berman	TV_14
chasing mavericks	2012	Biography	116	7.1	20049	http://ia.media-imdb.com/images/M/MV5BMzc5MTU5MTk2OF5BMl5BanBnXkFtZTcwMzg3NjcxOA@@._V1._SX54_CR0,0,54,74_.jpg	6e+06	Michael Apted	Curtis Hanson	Jonny Weston	Gerard Butler	PG
hitchcock	2012	Biography	98	6.9	51693	http://ia.media-imdb.com/images/M/MV5BODAwNDI5NjIwN15BMl5BanBnXkFtZTcwNjc4ODc2OA@@._V1._SX54_CR0,0,54,74_.jpg	6e+06	Sacha Gervasi	Anthony Hopkins	Helen Mirren	Scarlett Johansson	PG_13
chisum	1970	Biography	111	6.8	5409	http://ia.media-imdb.com/images/M/MV5BMTA5NTI4OTYyNTReQTJeQWpwZ15BbWU2MDY2MjY5OQ@@._V1._SX54_CR0,0,54,74_.jpg	6e+06	Andrew V. McLaglen	John Wayne	Forrest Tucker	Christopher George	G
the war wagon	1967	Western	96	6.9	5311	http://ia.media-imdb.com/images/M/MV5BMTcwODEzMTg2MF5BMl5BanBnXkFtZTcwNTg2MzIyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6e+06	Burt Kennedy	John Wayne	Kirk Douglas	Howard Keel	UNRATED
dragonslayer	1981	Action	108	6.7	9616	http://ia.media-imdb.com/images/M/MV5BMzcwMTkwMDk0NF5BMl5BanBnXkFtZTcwNDA5ODUyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6e+06	Matthew Robbins	Peter MacNicol	Caitlin Clarke	Ralph Richardson	PG
the sons of katie elder	1965	Western	122	7.2	8565	http://ia.media-imdb.com/images/M/MV5BMTY0NTA3MzI5M15BMl5BanBnXkFtZTcwNjg3MjEyMQ@@._V1._SX54_CR0,0,54,74_.jpg	6e+06	Henry Hathaway	John Wayne	Dean Martin	Martha Hyer	APPROVED
el dorado	1966	Western	126	7.7	14763	http://ia.media-imdb.com/images/M/MV5BNjEwNTQwMjM1Ml5BMl5BanBnXkFtZTgwMzIwOTYxMTE@._V1._SX54_CR0,0,54,74_.jpg	6e+06	Howard Hawks	John Wayne	Robert Mitchum	James Caan	APPROVED
the sessions	2012	Comedy	95	7.2	32360	http://ia.media-imdb.com/images/M/MV5BNzA5OTUxNDEwNF5BMl5BanBnXkFtZTcwMjczMjEzOA@@._V1._SX54_CR0,0,54,74_.jpg	6e+06	Ben Lewin	John Hawkes	Helen Hunt	William H. Macy	R
the diving bell and the butterfly	2007	Biography	112	8.1	82005	http://ia.media-imdb.com/images/M/MV5BMTc3MjkzMDkxN15BMl5BanBnXkFtZTcwODAyMTU1MQ@@._V1._SX54_CR0,0,54,74_.jpg	5990000	Julian Schnabel	Mathieu Amalric	Emmanuelle Seigner	Marie-JosÃ©e Croze	PG_13
the shootist	1976	Drama	100	7.7	15465	http://ia.media-imdb.com/images/M/MV5BMTIyOTY1NDUwMF5BMl5BanBnXkFtZTcwMTAwMDcxMQ@@._V1._SX54_CR0,0,54,74_.jpg	5990000	Don Siegel	John Wayne	Lauren Bacall	Ron Howard	TV_PG
belle epoque	1992	Comedy	109	7.2	6751	http://ia.media-imdb.com/images/M/MV5BMTA3NjY0ODE4MjReQTJeQWpwZ15BbWU2MDE5Njk5OQ@@._V1._SX54_CR0,0,54,74_.jpg	5970000	Fernando Trueba	Fernando FernÃ¡n GÃ³mez	Jorge Sanz	PenÃ©lope Cruz	R
lars and the real girl	2007	Comedy	106	7.4	102581	http://ia.media-imdb.com/images/M/MV5BMTI4NDc1NDkwMV5BMl5BanBnXkFtZTcwNjgzMDE1MQ@@._V1._SX54_CR0,0,54,74_.jpg	5950000	Craig Gillespie	Ryan Gosling	Emily Mortimer	Paul Schneider	PG_13
the last legion	2007	Action	102	5.4	25802	http://ia.media-imdb.com/images/M/MV5BMTg2OTkwODU0OF5BMl5BanBnXkFtZTcwMjMyOTA1MQ@@._V1._SX54_CR0,0,54,74_.jpg	5930000	Doug Lefler	Colin Firth	Ben Kingsley	Aishwarya Rai Bachchan	PG_13
evil dead ii	1987	Comedy	84	7.8	94287	http://ia.media-imdb.com/images/M/MV5BMTI0ODQzMzY5N15BMl5BanBnXkFtZTYwMDE0NTU5._V1._SX54_CR0,0,54,74_.jpg	5920000	Sam Raimi	Bruce Campbell	Sarah Berry	Dan Hicks	UNRATED
highlander	1986	Action	116	7.2	86331	http://ia.media-imdb.com/images/M/MV5BMTM4MzU4MDk2MF5BMl5BanBnXkFtZTcwMDQzNzQzMQ@@._V1._SY74_CR0,0,54,74_.jpg	5900000	Russell Mulcahy	Christopher Lambert	Sean Connery	Clancy Brown	R
cry freedom	1987	Biography	157	7.5	8701	http://ia.media-imdb.com/images/M/MV5BMzc2NjI1NjExMF5BMl5BanBnXkFtZTgwODg1MjU3MDE@._V1._SX54_CR0,0,54,74_.jpg	5900000	Richard Attenborough	Denzel Washington	Kevin Kline	Josette Simon	PG
casa de mi padre	2012	Comedy	84	5.5	15212	http://ia.media-imdb.com/images/M/MV5BODE1MDYzNjA0NF5BMl5BanBnXkFtZTcwNjY2MTgyNw@@._V1._SX54_CR0,0,54,74_.jpg	5900000	Matt Piedmont	Will Ferrell	Gael GarcÃ­a Bernal	Diego Luna	R
ed wood	1994	Biography	127	7.9	129164	http://ia.media-imdb.com/images/M/MV5BMjAzODM1MDMxN15BMl5BanBnXkFtZTgwOTgwNTc2MDE@._V1._SX54_CR0,0,54,74_.jpg	5890000	Tim Burton	Johnny Depp	Martin Landau	Sarah Jessica Parker	R
against the ropes	2004	Biography	110	5.2	5467	http://ia.media-imdb.com/images/M/MV5BMTIyNjUyODg1N15BMl5BanBnXkFtZTYwOTEzNTM3._V1._SX54_CR0,0,54,74_.jpg	5880000	Charles S. Dutton	Meg Ryan	Omar Epps	Charles S. Dutton	PG_13
the opposite of sex	1998	Comedy	105	6.5	17407	http://ia.media-imdb.com/images/M/MV5BMTk4NzMwNzExM15BMl5BanBnXkFtZTcwODA1NDQyMQ@@._V1._SX54_CR0,0,54,74_.jpg	5880000	Don Roos	Christina Ricci	Martin Donovan	Lisa Kudrow	R
feel the noise	2007	Drama	86	2.7	3362	http://ia.media-imdb.com/images/M/MV5BMTUzODQyNTE2MV5BMl5BanBnXkFtZTcwMzQzMDU1MQ@@._V1._SX54_CR0,0,54,74_.jpg	5870000	Alejandro Chomski	Omarion Grandberry	Giancarlo Esposito	Melonie Diaz	PG_13
ready to wear	1994	Comedy	133	5	11566	http://ia.media-imdb.com/images/M/MV5BMTY1NjkxNzQ2OV5BMl5BanBnXkFtZTYwNDUyNjc5._V1._SX54_CR0,0,54,74_.jpg	5860000	Robert Altman	Sophia Loren	Julia Roberts	Marcello Mastroianni	R
last dance	1996	Drama	103	5.8	3106	http://ia.media-imdb.com/images/M/MV5BMTYzNDMyNjEwOF5BMl5BanBnXkFtZTcwNjQ1MjAyMQ@@._V1._SX54_CR0,0,54,74_.jpg	5860000	Bruce Beresford	Sharon Stone	Rob Morrow	Randy Quaid	R
inventing the abbotts	1997	Drama	110	6.4	8679	http://ia.media-imdb.com/images/M/MV5BMTU2Mjk5MzEzMF5BMl5BanBnXkFtZTcwNzY4NzgxMQ@@._V1._SX54_CR0,0,54,74_.jpg	5850000	Pat O'Connor	Liv Tyler	Jennifer Connelly	Joaquin Phoenix	R
basic instinct 2	2006	Drama	114	4.2	27639	http://ia.media-imdb.com/images/M/MV5BMTkzNzM3ODY3Nl5BMl5BanBnXkFtZTcwNzMyNDcyNA@@._V1._SX54_CR0,0,54,74_.jpg	5850000	Michael Caton-Jones	Sharon Stone	David Morrissey	David Thewlis	R
the transformers: the movie	1986	Animation	84	7.3	29488	http://ia.media-imdb.com/images/M/MV5BMTM2MzQ1NDA3OV5BMl5BanBnXkFtZTcwNjM2OTczMQ@@._V1._SX54_CR0,0,54,74_.jpg	5850000	Nelson Shin	Orson Welles	Robert Stack	Leonard Nimoy	PG
real women have curves	2002	Comedy	90	7	5683	http://ia.media-imdb.com/images/M/MV5BMTY3OTY3OTAxNF5BMl5BanBnXkFtZTYwMjAwMTg5._V1._SX54_CR0,0,54,74_.jpg	5840000	Patricia Cardoso	America Ferrera	Lupe Ontiveros	Ingrid Oliu	PG_13
the hitcher	2007	Action	84	5.6	31850	http://ia.media-imdb.com/images/M/MV5BMTIwOTA3NzI4NF5BMl5BanBnXkFtZTcwNjY2ODA0MQ@@._V1._SX54_CR0,0,54,74_.jpg	5840000	Robert Harmon	Rutger Hauer	C. Thomas Howell	Jennifer Jason Leigh	R
the hitcher	1986	Action	97	7.3	30600	http://ia.media-imdb.com/images/M/MV5BMTc3NjU0MzU3Nl5BMl5BanBnXkFtZTcwNDEzMTEyMQ@@._V1._SY74_CR0,0,54,74_.jpg	5840000	Robert Harmon	Rutger Hauer	C. Thomas Howell	Jennifer Jason Leigh	R
the bling ring	2013	Biography	90	5.6	53789	http://ia.media-imdb.com/images/M/MV5BMTQzMTgwMzQxN15BMl5BanBnXkFtZTcwOTcwNTY0OQ@@._V1._SX54_CR0,0,54,74_.jpg	5840000	Sofia Coppola	Katie Chang	Israel Broussard	Emma Watson	R
palmetto	1998	Crime	114	5.9	6245	http://ia.media-imdb.com/images/M/MV5BNTk2MjE2NDY2NV5BMl5BanBnXkFtZTcwMTcxMTQyMQ@@._V1._SX54_CR0,0,54,74_.jpg	5840000	Volker SchlÃ¶ndorff	Woody Harrelson	Elisabeth Shue	Gina Gershon	R
crossroads	2002	Adventure	93	3.2	31577	http://ia.media-imdb.com/images/M/MV5BMTI4OTkzNjQ0M15BMl5BanBnXkFtZTcwODM5MjcyMQ@@._V1._SX54_CR0,0,54,74_.jpg	5840000	Walter Hill	Ralph Macchio	Joe Seneca	Jami Gertz	R
crossroads	1986	Drama	99	7	9126	http://ia.media-imdb.com/images/M/MV5BMTI5ODM2MTQyMl5BMl5BanBnXkFtZTcwNjQ5MTYyMQ@@._V1._SX54_CR0,0,54,74_.jpg	5840000	Walter Hill	Ralph Macchio	Joe Seneca	Jami Gertz	R
night of the living dead	1968	Horror	96	8	75887	http://ia.media-imdb.com/images/M/MV5BMTQ2MjAxODUyNl5BMl5BanBnXkFtZTgwOTExMzUzMDE@._V1._SX54_CR0,0,54,74_.jpg	5840000	Tom Savini	Tony Todd	Patricia Tallman	Tom Towles	R
night of the living dead	1990	Horror	92	6.9	26913	http://ia.media-imdb.com/images/M/MV5BMTY3ODQ2NzczNl5BMl5BanBnXkFtZTcwNDg0MjkyMQ@@._V1._SX54_CR0,0,54,74_.jpg	5840000	Tom Savini	Tony Todd	Patricia Tallman	Tom Towles	R
the last american virgin	1982	Comedy	92	6.2	5307	http://ia.media-imdb.com/images/M/MV5BNTIxOTIwMDAwNF5BMl5BanBnXkFtZTcwNjgzNzA2NA@@._V1._SX54_CR0,0,54,74_.jpg	5800000	Boaz Davidson	Lawrence Monoson	Diane Franklin	Steve Antin	R
the boxer	1997	Drama	113	7.1	12240	http://ia.media-imdb.com/images/M/MV5BMTYyODU1ODgzMV5BMl5BanBnXkFtZTcwNjc2NzMyMQ@@._V1._SX54_CR0,0,54,74_.jpg	5800000	Jim Sheridan	Daniel Day-Lewis	Daragh Donnelly	Frank Coughlan	R
mona lisa	1986	Crime	104	7.3	8823	http://ia.media-imdb.com/images/M/MV5BMTY3Mzg3NzYyMV5BMl5BanBnXkFtZTYwNjAzODE5._V1._SX54_CR0,0,54,74_.jpg	5790000	Neil Jordan	Bob Hoskins	Cathy Tyson	Michael Caine	R
before sunset	2004	Drama	80	8.1	131769	http://ia.media-imdb.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1._SX54_CR0,0,54,74_.jpg	5790000	Richard Linklater	Ethan Hawke	Julie Delpy	Vernon Dobtcheff	R
gang related	1997	Crime	102	6.7	5096	http://ia.media-imdb.com/images/M/MV5BMTY5MjYxMTM3OV5BMl5BanBnXkFtZTcwMTMzNDcxMQ@@._V1._SX54_CR0,0,54,74_.jpg	5790000	Jim Kouf	James Belushi	Tupac Shakur	Lela Rochon	R
screamers	1995	Action	108	6.4	17728	http://ia.media-imdb.com/images/M/MV5BMTgwMDI4MTIwMV5BMl5BanBnXkFtZTYwMDU4ODg4._V1._SX54_CR0,0,54,74_.jpg	5780000	Christian Duguay	Peter Weller	Roy Dupuis	Jennifer Rubin	R
trapped in paradise	1994	Adventure	111	5.9	8743	http://ia.media-imdb.com/images/M/MV5BMTA1NjA0Mjc3NDNeQTJeQWpwZ15BbWU3MDY1Mzk1MjE@._V1._SX54_CR0,0,54,74_.jpg	5780000	George Gallo	Nicolas Cage	Jon Lovitz	Dana Carvey	PG_13
millennium	1989	Drama	108	5.7	4100	http://ia.media-imdb.com/images/M/MV5BMTIwNTUwNDM3MV5BMl5BanBnXkFtZTYwNzU5NDA5._V1._SX54_CR0,0,54,74_.jpg	5780000	Michael Anderson	Kris Kristofferson	Cheryl Ladd	Daniel J. Travanti	PG_13
beginners	2010	Comedy	105	7.2	62145	http://ia.media-imdb.com/images/M/MV5BMjAyNDcxNTk3NV5BMl5BanBnXkFtZTcwMjk4MDU2NA@@._V1._SX54_CR0,0,54,74_.jpg	5780000	Mike Mills	Ewan McGregor	Christopher Plummer	MÃ©lanie Laurent	R
leatherface: texas chainsaw massacre iii	1990	Horror	85	5.1	8335	http://ia.media-imdb.com/images/M/MV5BMTQyOTQwNDA3N15BMl5BanBnXkFtZTcwNjQ3NzQyMQ@@._V1._SX54_CR0,0,54,74_.jpg	5770000	Jeff Burr	Kate Hodge	Ken Foree	R.A. Mihailoff	TV_14
the clearing	2004	Drama	95	5.9	10770	http://ia.media-imdb.com/images/M/MV5BMTQ3MjA2NDAzNF5BMl5BanBnXkFtZTcwOTM0MDcyMQ@@._V1._SX54_CR0,0,54,74_.jpg	5760000	Pieter Jan Brugge	Robert Redford	Willem Dafoe	Helen Mirren	R
lucky you	2007	Drama	124	5.9	16904	http://ia.media-imdb.com/images/M/MV5BNzcyMzgwNzU2N15BMl5BanBnXkFtZTcwMDcyODYzMw@@._V1._SX54_CR0,0,54,74_.jpg	5760000	Curtis Hanson	Eric Bana	Drew Barrymore	Robert Duvall	PG_13
beyond rangoon	1995	Action	100	6.6	3842	http://ia.media-imdb.com/images/M/MV5BMTQwODgxMTA1NV5BMl5BanBnXkFtZTcwNzg0MTgyMQ@@._V1._SX54_CR0,0,54,74_.jpg	5750000	John Boorman	Patricia Arquette	U Aung Ko	Frances McDormand	R
rio bravo	1959	Western	141	8.1	36864	http://ia.media-imdb.com/images/M/MV5BMTI2OTA4NTcyOF5BMl5BanBnXkFtZTYwMTIxMjA5._V1._SX54_CR0,0,54,74_.jpg	5750000	Howard Hawks	John Wayne	Dean Martin	Ricky Nelson	TV_14
the station agent	2003	Comedy	89	7.7	50100	http://ia.media-imdb.com/images/M/MV5BMTUzNDgyMzg3Ml5BMl5BanBnXkFtZTcwMzIxNTAwMQ@@._V1._SX54_CR0,0,54,74_.jpg	5740000	Thomas McCarthy	Peter Dinklage	Patricia Clarkson	Bobby Cannavale	R
orlando	1992	Drama	94	7.1	8228	http://ia.media-imdb.com/images/M/MV5BMjIyMjI4NjgyN15BMl5BanBnXkFtZTcwODM5NjE3Mw@@._V1._SX54_CR0,0,54,74_.jpg	5740000	Fulvio Ottaviano	NULL	NULL	NULL	NULL
indochine	1992	Drama	159	7.1	6626	http://ia.media-imdb.com/images/M/MV5BMTM1MTkzNzA3NF5BMl5BanBnXkFtZTYwNTI2MzU5._V1._SX54_CR0,0,54,74_.jpg	5730000	RÃ©gis Wargnier	Catherine Deneuve	Vincent Perez	Linh Dan Pham	PG_13
